"ID","DASHBOARD_NAME","DASHBOARD_TYPE","ORDER_INDEX","PROFILE_ID","MENU_ITEM_ID","STATUS","DESCRIPTION","UPDATE_TIME","UPDATE_USER"
5267,KHỐI XỬ LÝ TIẾNG NÓI VÀ NGÔN NGỮ TỰ NHIÊN,0,,1956,4511,1,,2023-08-04 14:39:50.000,"269413"
5270,DT BÊN NGOÀI TĐ,0,,1957,4520,1,,2023-07-27 16:50:19.000,"269413"
5293,DT NGOÀI TĐ,0,,1938,4527,1,,2023-08-08 08:39:14.000,"269413"
5294,"TƯ VẤN TK, GP KIÊN CỐ HTVT",0,,1938,4526,1,,2023-08-08 08:34:02.000,"269413"
5295,Doanh thu khách hàng nội bộ,0,,1937,4546,1,,2023-07-27 14:29:42.000,"269413"
5301,CÁC LĨNH VỰC MỚI,0,,1938,4524,1,,2023-08-08 18:08:51.000,"269413"
5297,Doanh thu dịch vụ game,0,,1937,4544,1,,2023-07-27 14:24:19.000,"269413"
5300,Doanh thu khách hàng ngoài,0,,1937,4545,1,,2023-07-27 14:20:38.000,"269413"
5299,KIỂM SOÁT CHẤT LƯỢNG,0,,1938,4525,1,,2023-08-08 18:10:25.000,"269413"
5302,Doanh thu nội dung,0,,1937,4543,1,,2023-07-27 14:15:27.000,"269413"
5305,DT NỘI BỘ TĐ,0,,2210,4533,1,,2023-08-09 16:06:00.000,"269413"
5308,KIỂM SOÁT CHẤT LƯỢNG,0,,2210,4535,1,,2023-08-09 15:53:32.000,"269413"
5309,CÁC LĨNH VỰC MỚI,0,,2210,4534,1,,2023-08-09 15:49:32.000,"269413"
5317,Năng suất lao động BQ,0,,1870,4572,1,,2023-07-26 14:12:43.000,"269413"
5318,Lao động BQ trong DS,0,,1870,4570,1,,2023-07-26 11:54:12.000,"269413"
5358,Thẻ có PSGD qua trạm,0,,1934,4631,1,,2023-08-04 15:17:13.000,"269413"
5359,Thẻ có PSGD qua trạm,0,,1935,4632,1,,2023-07-28 16:59:14.000,"269413"
5516,VTA,1,,2251,,1,,2022-01-10 16:03:18.000,"170635"
5517,Lao động BQ trong DS,0,,2251,4730,1,,2023-08-07 08:11:26.000,"269413"
5518,Năng suất lao động BQ,0,,2251,4732,1,,2023-08-07 08:10:43.000,"269413"
5519,Thu nhập BQ,0,,2251,4731,1,,2023-08-07 08:09:38.000,"269413"
5524,VTAca,1,,2253,,1,,2022-01-10 16:36:09.000,"170635"
5525,Lao động BQ trong DS,0,,2253,4738,1,,2023-07-31 10:37:00.000,"269413"
5526,Năng suất lao động BQ,0,,2253,4737,1,,2023-07-31 10:35:13.000,"269413"
5527,Thu nhập BQ,0,,2253,4736,1,,2023-07-31 10:34:22.000,"269413"
5528,BDS,1,,2254,,1,,2022-01-10 16:46:25.000,"170635"
5529,Lao động BQ trong DS,0,,2254,4739,1,,2023-08-07 16:57:55.000,"269413"
5530,Năng suất lao động BQ,0,,2254,4741,1,,2023-08-07 16:57:04.000,"269413"
5531,Thu nhập BQ,0,,2254,4740,1,,2023-08-07 16:56:00.000,"269413"
4414,Doanh thu dịch vụ di động,0,,2104,3608,1,,2021-10-18 09:15:00.000,"250905"
4415,Thuê bao register,0,,2104,3604,1,,2021-11-04 16:51:47.000,"170635"
4416,Doanh thu dịch vụ nhóm VTS,0,,2104,3613,1,,2021-10-18 09:12:28.000,"250905"
4417,Thuê bao FTTH,0,,2104,3605,1,,2021-10-18 09:11:14.000,"250905"
4418,Thuê bao di động phát triển thực,0,,2104,3607,1,,2022-01-10 10:18:12.000,"170635"
4419,Thuê bao 4G phát triển thực,0,,2104,3606,1,,2021-10-18 09:08:54.000,"250905"
4420,Tổng doanh thu dịch vụ,0,,2104,3610,1,,2021-10-18 09:06:37.000,"250905"
4421,Doanh thu dịch vụ cố định băng rộng,0,,2104,3611,1,,2021-10-18 09:05:00.000,"250905"
4422,Thuê bao di động phát triển thực,0,,2102,3585,1,,2022-01-10 10:22:29.000,"170635"
4557,Doanh thu dịch vụ nhóm VTS,0,,2117,3754,1,,2022-03-22 13:58:09.000,"170635"
4558,Thuê bao FTTH,0,,2117,3746,1,,2021-10-19 10:49:53.000,"170635"
4559,Thuê bao di động phát triển thực,0,,2117,3748,1,,2022-01-10 10:02:57.000,"170635"
4560,Thuê bao 4G phát triển thực,0,,2117,3747,1,,2021-10-19 10:52:02.000,"170635"
4561,Tổng doanh thu dịch vụ,0,,2117,3751,1,,2021-10-19 10:53:56.000,"170635"
4562,Thuê bao register,0,,2117,3745,1,,2021-11-05 09:53:53.000,"170635"
4563,Doanh thu dịch vụ cố định băng rộng,0,,2117,3752,1,,2021-10-19 10:57:28.000,"170635"
4564,Doanh thu dịch vụ nhóm VTT,0,,2117,3750,1,,2021-10-19 10:58:40.000,"170635"
4565,Doanh thu dịch vụ nhóm VDS,0,,2117,3755,1,,2021-10-19 10:59:41.000,"170635"
4566,Doanh thu dịch vụ SME,0,,2118,3764,1,,2021-10-19 11:32:25.000,"170635"
4567,Doanh thu dịch vụ di động,0,,2118,3760,1,,2022-07-11 18:04:17.000,slgb_admin_bi
4568,Doanh thu dịch vụ nhóm VTS,0,,2118,3765,1,,2021-10-19 11:28:15.000,"170635"
4569,Thuê bao FTTH,0,,2118,3757,1,,2021-10-19 11:25:08.000,"170635"
4570,Thuê bao di động phát triển thực,0,,2118,3759,1,,2022-01-10 10:05:18.000,"170635"
4571,Thuê bao 4G phát triển thực,0,,2118,3758,1,,2021-10-19 11:17:10.000,"170635"
4572,Tổng doanh thu dịch vụ,0,,2118,3762,1,,2022-01-20 16:17:07.000,"170635"
4573,Thuê bao register,0,,2118,3756,1,,2021-11-05 14:02:46.000,"170635"
4574,Doanh thu dịch vụ cố định băng rộng,0,,2118,3763,1,,2021-10-19 11:10:00.000,"170635"
4575,Doanh thu dịch vụ nhóm VTT,0,,2118,3761,1,,2021-10-19 11:08:13.000,"170635"
4576,Doanh thu dịch vụ nhóm VDS,0,,2118,3766,1,,2021-10-19 11:06:27.000,"170635"
4577,Doanh thu dịch vụ SME,0,,2119,3775,1,,2021-10-21 16:59:15.000,"170635"
4578,Doanh thu dịch vụ di động,0,,2119,3771,1,,2021-10-21 16:56:46.000,"170635"
4579,Doanh thu dịch vụ nhóm VTS,0,,2119,3776,1,,2021-10-21 16:55:29.000,"170635"
3848,Doanh thu dịch vụ SME,0,,2053,3051,1,,2021-10-19 17:47:09.000,"170635"
3849,Doanh thu dịch vụ di động,0,,2053,3047,1,,2021-10-19 17:46:03.000,"170635"
3850,Doanh thu dịch vụ nhóm VTS,0,,2053,3052,1,,2021-10-19 17:43:59.000,"170635"
3851,Thuê bao FTTH,0,,2053,3044,1,,2021-10-19 17:44:58.000,"170635"
3852,Thuê bao di động phát triển thực,0,,2053,3046,1,,2022-06-23 17:35:19.000,"269413"
3853,Thuê bao 4G phát triển thực,0,,2053,3045,1,,2021-10-19 17:41:31.000,"170635"
3854,Tổng doanh thu dịch vụ,0,,2053,3049,1,,2021-10-19 17:38:29.000,"170635"
3855,Thuê bao register,0,,2053,3043,1,,2021-11-04 17:04:42.000,"170635"
3856,Doanh thu dịch vụ cố định băng rộng,0,,2053,3050,1,,2021-10-19 17:36:36.000,"170635"
3857,Doanh thu dịch vụ nhóm VTT,0,,2053,3048,1,,2021-10-19 17:32:29.000,"170635"
3858,Doanh thu dịch vụ nhóm VDS,0,,2053,3053,1,,2021-10-19 17:31:16.000,"170635"
3892,Doanh thu dịch vụ SME,0,,2057,3095,1,,2022-03-16 09:42:14.000,"170635"
3893,Doanh thu dịch vụ di động,0,,2057,3091,1,,2022-07-12 08:19:16.000,"269413"
3894,Doanh thu dịch vụ nhóm VTS,0,,2057,3096,1,,2021-10-19 19:40:49.000,"170635"
3895,Thuê bao FTTH,0,,2057,3088,1,,2021-10-19 19:39:25.000,"170635"
3896,Thuê bao di động phát triển thực,0,,2057,3090,1,,2022-01-10 09:16:25.000,"170635"
3897,Thuê bao 4G phát triển thực,0,,2057,3089,1,,2021-10-19 19:33:30.000,"170635"
3898,Tổng doanh thu dịch vụ,0,,2057,3093,1,,2022-01-20 15:56:33.000,"170635"
3899,Thuê bao register,0,,2057,3087,1,,2021-11-04 17:08:54.000,"170635"
3900,Doanh thu dịch vụ cố định băng rộng,0,,2057,3094,1,,2021-10-19 19:27:35.000,"170635"
3901,Doanh thu dịch vụ nhóm VTT,0,,2057,3092,1,,2021-10-19 19:26:25.000,"170635"
3902,Doanh thu dịch vụ nhóm VDS,0,,2057,3097,1,,2021-10-19 19:24:01.000,"170635"
3914,Doanh thu dịch vụ SME,0,,2059,3117,1,,2021-10-19 18:48:24.000,"170635"
3915,Doanh thu dịch vụ di động,0,,2059,3113,1,,2022-07-11 18:03:28.000,"269413"
3916,Doanh thu dịch vụ nhóm VTS,0,,2059,3118,1,,2021-10-19 18:46:18.000,"170635"
3917,Thuê bao FTTH,0,,2059,3110,1,,2021-10-19 18:45:21.000,"170635"
3918,Thuê bao di động phát triển thực,0,,2059,3112,1,,2022-01-10 09:15:21.000,"170635"
3919,Thuê bao 4G phát triển thực,0,,2059,3111,1,,2021-10-19 17:53:55.000,"170635"
3920,Tổng doanh thu dịch vụ,0,,2059,3115,1,,2022-01-20 15:55:08.000,"170635"
3921,Thuê bao register,0,,2059,3109,1,,2021-11-04 17:05:29.000,"170635"
3922,Doanh thu dịch vụ cố định băng rộng,0,,2059,3116,1,,2021-10-19 17:50:19.000,"170635"
3923,Doanh thu dịch vụ nhóm VTT,0,,2059,3114,1,,2021-10-19 17:49:29.000,"170635"
3924,Doanh thu dịch vụ nhóm VDS,0,,2059,3119,1,,2021-10-19 17:48:25.000,"170635"
3958,Doanh thu dịch vụ SME,0,,2063,3154,1,,2021-10-15 11:09:20.000,"170635"
3959,Doanh thu dịch vụ di động,0,,2063,3161,1,,2022-07-11 18:01:30.000,"269413"
3960,Doanh thu dịch vụ nhóm VTS,0,,2063,3155,1,,2021-10-15 11:06:38.000,"170635"
3961,Thuê bao FTTH,0,,2063,3158,1,,2021-10-15 11:05:15.000,"170635"
3962,Thuê bao di động phát triển thực,0,,2063,3160,1,,2022-01-10 09:31:09.000,"170635"
3963,Thuê bao 4G phát triển thực,0,,2063,3159,1,,2021-10-15 10:59:42.000,"170635"
3964,Tổng doanh thu dịch vụ,0,,2063,3163,1,,2022-01-20 16:10:29.000,"170635"
3965,Thuê bao register,0,,2063,3157,1,,2021-11-04 16:31:36.000,"170635"
3966,Doanh thu dịch vụ cố định băng rộng,0,,2063,3153,1,,2021-10-15 10:52:21.000,"170635"
3967,Doanh thu dịch vụ nhóm VTT,0,,2063,3162,1,,2021-10-15 10:50:11.000,"170635"
3968,Doanh thu dịch vụ nhóm VDS,0,,2063,3156,1,,2021-10-15 10:48:44.000,"170635"
4024,Doanh thu dịch vụ SME,0,,2069,3227,1,,2021-10-15 14:24:34.000,"170635"
4025,Doanh thu dịch vụ di động,0,,2069,3223,1,,2021-10-15 14:22:31.000,"170635"
4026,Doanh thu dịch vụ nhóm VTS,0,,2069,3228,1,,2021-10-15 14:21:14.000,"170635"
4027,Thuê bao FTTH,0,,2069,3220,1,,2021-10-15 14:19:12.000,"170635"
4028,Thuê bao di động phát triển thực,0,,2069,3222,1,,2022-01-10 09:32:37.000,"170635"
4029,Thuê bao 4G phát triển thực,0,,2069,3221,1,,2021-10-15 14:17:09.000,"170635"
4030,Tổng doanh thu dịch vụ,0,,2069,3225,1,,2021-10-15 14:16:25.000,"170635"
4031,Thuê bao register,0,,2069,3219,1,,2021-11-04 16:22:48.000,"170635"
4032,Doanh thu dịch vụ cố định băng rộng,0,,2069,3226,1,,2021-10-15 14:14:00.000,"170635"
4033,Doanh thu dịch vụ nhóm VTT,0,,2069,3224,1,,2021-10-15 14:12:33.000,"170635"
4034,Doanh thu dịch vụ nhóm VDS,0,,2069,3229,1,,2021-10-15 14:10:41.000,"170635"
4035,Doanh thu dịch vụ SME,0,,2070,3238,1,,2021-10-15 14:43:59.000,"170635"
4036,Doanh thu dịch vụ di động,0,,2070,3234,1,,2022-07-11 17:41:48.000,slgb_admin_bi
4037,Doanh thu dịch vụ nhóm VTS,0,,2070,3239,1,,2021-10-15 14:42:00.000,"170635"
4038,Thuê bao FTTH,0,,2070,3230,1,,2021-10-15 14:40:53.000,"170635"
4039,Thuê bao di động phát triển thực,0,,2070,3233,1,,2022-01-10 09:34:18.000,"170635"
4040,Thuê bao 4G phát triển thực,0,,2070,3232,1,,2021-10-15 14:37:34.000,"170635"
4041,Tổng doanh thu dịch vụ,0,,2070,3236,1,,2022-01-20 16:12:15.000,"170635"
4042,Thuê bao register,0,,2070,3231,1,,2021-11-04 16:23:51.000,"170635"
4043,Doanh thu dịch vụ cố định băng rộng,0,,2070,3237,1,,2021-10-15 14:29:12.000,"170635"
4044,Doanh thu dịch vụ nhóm VTT,0,,2070,3235,1,,2021-10-15 14:28:13.000,"170635"
4045,Doanh thu dịch vụ nhóm VDS,0,,2070,3240,1,,2021-10-15 14:25:53.000,"170635"
4046,Doanh thu dịch vụ SME,0,,2071,3249,1,,2021-10-15 15:12:09.000,"170635"
4047,Doanh thu dịch vụ di động,0,,2071,3245,1,,2021-10-15 15:10:51.000,"170635"
4048,Doanh thu dịch vụ nhóm VTS,0,,2071,3250,1,,2021-10-15 15:09:05.000,"170635"
4049,Thuê bao FTTH,0,,2071,3242,1,,2021-10-15 15:09:47.000,"170635"
4050,Thuê bao di động phát triển thực,0,,2071,3244,1,,2022-01-10 09:35:07.000,"170635"
4051,Thuê bao 4G phát triển thực,0,,2071,3243,1,,2021-10-15 15:06:31.000,"170635"
4052,Tổng doanh thu dịch vụ,0,,2071,3247,1,,2021-10-15 15:05:43.000,"170635"
4053,Thuê bao register,0,,2071,3241,1,,2021-11-04 16:26:34.000,"170635"
4054,Doanh thu dịch vụ cố định băng rộng,0,,2071,3248,1,,2021-10-15 14:54:01.000,"170635"
4055,Doanh thu dịch vụ nhóm VTT,0,,2071,3246,1,,2021-10-15 14:49:35.000,"170635"
4056,Doanh thu dịch vụ nhóm VDS,0,,2071,3251,1,,2021-10-15 14:45:41.000,"170635"
4057,Doanh thu dịch vụ SME,0,,2072,3260,1,,2021-10-15 15:28:59.000,"170635"
4058,Doanh thu dịch vụ di động,0,,2072,3256,1,,2022-07-11 17:28:27.000,slgb_admin_bi
4059,Doanh thu dịch vụ nhóm VTS,0,,2072,3261,1,,2021-10-15 15:24:08.000,"170635"
4060,Thuê bao FTTH,0,,2072,3252,1,,2021-10-15 15:22:47.000,"170635"
4061,Thuê bao di động phát triển thực,0,,2072,3255,1,,2022-01-10 09:35:55.000,"170635"
4062,Thuê bao 4G phát triển thực,0,,2072,3254,1,,2021-10-15 15:19:45.000,"170635"
4063,Tổng doanh thu dịch vụ,0,,2072,3258,1,,2022-01-20 16:13:00.000,"170635"
4064,Thuê bao register,0,,2072,3253,1,,2021-11-04 16:27:44.000,"170635"
4065,Doanh thu dịch vụ cố định băng rộng,0,,2072,3259,1,,2021-10-15 15:16:14.000,"170635"
4066,Doanh thu dịch vụ nhóm VTT,0,,2072,3257,1,,2021-10-15 15:15:12.000,"170635"
4067,Doanh thu dịch vụ nhóm VDS,0,,2072,3262,1,,2021-10-15 15:13:12.000,"170635"
4090,Doanh thu dịch vụ SME,0,,2075,3293,1,,2023-06-29 13:59:35.000,slgb_admin_bi
4091,Doanh thu dịch vụ di động,0,,2075,3289,1,,2023-07-21 15:19:05.000,"269413"
4092,Thuê bao register,0,,2075,3285,1,,2023-06-22 14:24:14.000,slgb_admin_bi
4093,Doanh thu dịch vụ nhóm VTS,0,,2075,3294,1,,2023-06-29 14:02:45.000,slgb_admin_bi
4094,Thuê bao FTTH,0,,2075,3286,1,,2023-06-22 14:52:26.000,slgb_admin_bi
4095,Thuê bao di động phát triển thực,0,,2075,3288,1,,2023-06-23 14:52:24.000,slgb_admin_bi
4096,Thuê bao 4G phát triển thực,0,,2075,3287,1,,2023-06-22 14:43:48.000,slgb_admin_bi
4097,Tổng doanh thu dịch vụ,0,,2075,3291,1,,2023-06-29 13:42:50.000,slgb_admin_bi
4098,Doanh thu dịch vụ cố định băng rộng,0,,2075,3292,1,,2023-06-29 13:55:51.000,slgb_admin_bi
4099,Doanh thu dịch vụ nhóm VTT,0,,2075,3290,1,,2023-06-29 13:48:20.000,slgb_admin_bi
4211,Doanh thu dịch vụ di động,0,,2086,3410,1,,2022-07-12 08:31:25.000,"269413"
4212,Doanh thu dịch vụ SME,0,,2086,3414,1,,2021-10-16 23:58:27.000,"170635"
4213,Doanh thu dịch vụ nhóm VTS,0,,2086,3415,1,,2021-10-16 23:57:03.000,"170635"
4643,Doanh thu dịch vụ SME,0,,2125,3841,1,,2021-10-19 16:20:20.000,"170635"
4644,Doanh thu dịch vụ di động,0,,2125,3837,1,,2022-07-11 17:33:07.000,"269413"
4645,Doanh thu dịch vụ nhóm VTS,0,,2125,3842,1,,2021-10-19 16:17:59.000,"170635"
4646,Thuê bao FTTH,0,,2125,3834,1,,2021-10-19 16:16:31.000,"170635"
4647,Thuê bao di động phát triển thực,0,,2125,3836,1,,2022-01-10 10:18:21.000,"170635"
4648,Thuê bao 4G phát triển thực,0,,2125,3835,1,,2021-10-19 16:02:26.000,"170635"
4649,Tổng doanh thu dịch vụ,0,,2125,3839,1,,2022-01-20 16:37:47.000,"170635"
4650,Thuê bao register,0,,2125,3833,1,,2021-11-05 11:01:18.000,"170635"
4651,Doanh thu dịch vụ cố định băng rộng,0,,2125,3840,1,,2021-10-19 15:54:47.000,"170635"
4652,Doanh thu dịch vụ nhóm VTT,0,,2125,3838,1,,2021-10-19 15:53:31.000,"170635"
4653,Doanh thu dịch vụ nhóm VDS,0,,2125,3843,1,,2021-10-19 15:52:06.000,"170635"
4610,Doanh thu dịch vụ SME,0,,2122,3808,1,,2021-10-19 10:00:43.000,"170635"
4611,Doanh thu dịch vụ di động,0,,2122,3804,1,,2021-10-19 09:59:28.000,"170635"
4612,Doanh thu dịch vụ nhóm VTS,0,,2122,3809,1,,2021-10-19 09:58:12.000,"170635"
4613,Thuê bao FTTH,0,,2122,3801,1,,2021-10-19 09:57:09.000,"170635"
4614,Thuê bao di động phát triển thực,0,,2122,3803,1,,2022-01-10 10:05:43.000,"170635"
4615,Thuê bao 4G phát triển thực,0,,2122,3802,1,,2021-10-19 09:54:31.000,"170635"
4616,Tổng doanh thu dịch vụ,0,,2122,3806,1,,2021-10-19 09:53:47.000,"170635"
4617,Thuê bao register,0,,2122,3800,1,,2021-11-04 16:47:18.000,"170635"
4618,Doanh thu dịch vụ cố định băng rộng,0,,2122,3807,1,,2021-10-19 09:48:58.000,"170635"
4619,Doanh thu dịch vụ nhóm VTT,0,,2122,3805,1,,2021-10-19 09:47:44.000,"170635"
4620,Doanh thu dịch vụ nhóm VDS,0,,2122,3810,1,,2021-10-19 09:46:14.000,"170635"
4621,Doanh thu dịch vụ SME,0,,2123,3819,1,,2021-10-19 10:25:42.000,"170635"
4622,Doanh thu dịch vụ di động,0,,2123,3815,1,,2022-07-11 17:40:30.000,"269413"
4623,Doanh thu dịch vụ nhóm VTS,0,,2123,3820,1,,2021-10-19 10:23:15.000,"170635"
4624,Thuê bao FTTH,0,,2123,3812,1,,2021-10-19 10:22:04.000,"170635"
4625,Thuê bao di động phát triển thực,0,,2123,3814,1,,2022-01-10 10:07:36.000,"170635"
4626,Thuê bao 4G phát triển thực,0,,2123,3813,1,,2021-10-19 10:17:02.000,"170635"
4627,Tổng doanh thu dịch vụ,0,,2123,3817,1,,2022-01-20 16:17:27.000,"170635"
4628,Thuê bao register,0,,2123,3811,1,,2021-11-04 16:48:13.000,"170635"
4629,Doanh thu dịch vụ cố định băng rộng,0,,2123,3818,1,,2021-10-19 10:07:34.000,"170635"
4630,Doanh thu dịch vụ nhóm VTT,0,,2123,3816,1,,2021-12-27 16:47:59.000,"170635"
4631,Doanh thu dịch vụ nhóm VDS,0,,2123,3821,1,,2021-10-19 10:04:20.000,"170635"
4599,Doanh thu dịch vụ SME,0,,2121,3797,1,,2021-10-21 16:45:39.000,"170635"
4600,Doanh thu dịch vụ di động,0,,2121,3793,1,,2022-07-11 18:01:17.000,slgb_admin_bi
4601,Doanh thu dịch vụ nhóm VTS,0,,2121,3798,1,,2021-10-21 16:39:48.000,"170635"
4602,Thuê bao FTTH,0,,2121,3790,1,,2021-10-21 16:44:26.000,"170635"
4603,Thuê bao di động phát triển thực,0,,2121,3792,1,,2022-01-10 10:08:01.000,"170635"
4604,Thuê bao 4G phát triển thực,0,,2121,3791,1,,2021-10-21 16:43:09.000,"170635"
4605,Tổng doanh thu dịch vụ,0,,2121,3795,1,,2022-01-20 16:18:23.000,"170635"
4606,Thuê bao register,0,,2121,3789,1,,2021-11-05 10:02:57.000,"170635"
4607,Doanh thu dịch vụ cố định băng rộng,0,,2121,3796,1,,2021-10-21 16:41:20.000,"170635"
4608,Doanh thu dịch vụ nhóm VTT,0,,2121,3794,1,,2021-10-21 16:40:44.000,"170635"
4609,Doanh thu dịch vụ nhóm VDS,0,,2121,3799,1,,2021-10-21 16:40:11.000,"170635"
4632,Doanh thu dịch vụ nhóm VTT,0,,2124,3827,1,,2021-10-19 15:50:49.000,"170635"
4633,Doanh thu dịch vụ nhóm VDS,0,,2124,3832,1,,2021-10-19 15:48:22.000,"170635"
4634,Doanh thu dịch vụ SME,0,,2124,3830,1,,2021-10-19 15:46:39.000,"170635"
4635,Doanh thu dịch vụ di động,0,,2124,3826,1,,2021-10-19 15:45:19.000,"170635"
4636,Thuê bao register,0,,2124,3822,1,,2021-11-05 10:57:51.000,"170635"
4637,Doanh thu dịch vụ nhóm VTS,0,,2124,3831,1,,2021-10-19 15:38:02.000,"170635"
4638,Thuê bao FTTH,0,,2124,3823,1,,2021-10-19 15:36:54.000,"170635"
4639,Thuê bao di động phát triển thực,0,,2124,3825,1,,2022-01-10 10:19:42.000,"170635"
4640,Thuê bao 4G phát triển thực,0,,2124,3824,1,,2021-10-19 15:34:39.000,"170635"
4641,Tổng doanh thu dịch vụ,0,,2124,3828,1,,2021-10-19 15:32:54.000,"170635"
4642,Doanh thu dịch vụ cố định băng rộng,0,,2124,3829,1,,2021-10-19 15:22:59.000,"170635"
4852,Thuê bao 4G phát triển thực,0,,2142,3984,1,,2021-10-19 23:00:34.000,"250905"
4900,GIÁ TRỊ SẢN LƯỢNG,0,6,2150,4092,1,VTX,2023-07-27 09:26:25.000,"269413"
4902,NĂNG SUẤT LAO ĐỘNG,0,5,2150,4093,1,,2023-07-27 09:17:57.000,"269413"
4913,Dòng tiền ròng,0,4,2170,4100,1,,2021-12-31 15:35:58.000,"170635"
4914,"6. Doanh thu dịch vụ và sản xuất",0,2,1330,957,1,,2021-11-01 10:43:57.000,"170635"
4920,"6. Doanh thu dịch vụ và sản xuất",0,2,1434,1316,1,,2021-11-01 15:06:10.000,"170635"
4924,"11. Doanh thu dịch vụ và sản xuất",0,7,1457,1395,1,,2021-11-01 17:02:43.000,"170635"
4925,"6. Doanh thu dịch vụ và sản xuất",0,2,1458,1401,1,,2021-11-01 17:28:09.000,"170635"
4927,"8. Doanh thu dịch vụ và sản xuất VTTN (Kinh doanh)",0,9,1331,4110,1,,2021-11-01 16:25:51.000,"170635"
4929,Doanh thu dv và sx lũy kế (kinh doanh),0,4,1451,4112,1,,2021-11-01 16:43:39.000,"170635"
4937,"3. Doanh thu dịch vụ và sản xuất",3,4,1340,4123,1,,2021-11-01 17:19:58.000,"170635"
4954,Năng suất lao động BQ,0,,1792,4151,1,,2023-07-25 15:29:18.000,"269413"
4955,Thu nhập BQ,0,,1792,4150,1,,2023-07-25 15:03:07.000,"269413"
4961,NĂNG SUẤT LAO ĐỘNG BQ,0,,1910,4163,1,,2023-07-26 13:40:45.000,"269413"
4962,THU NHẬP BÌNH QUÂN,0,,1910,4162,1,,2023-07-26 13:39:17.000,"269413"
4963,LAO ĐỘNG BQ TRONG DS,0,,1910,4161,1,,2023-08-07 15:04:31.000,"269413"
4965,Lao động BQ trong DS,0,,1957,4167,1,,2023-07-27 16:57:04.000,"269413"
4977,NĂNG SUẤT LAO ĐỘNG,0,,1938,4195,1,,2023-08-08 09:03:34.000,"269413"
4983,NĂNG SUẤT LAO ĐỘNG,0,,1937,4203,1,,2023-07-27 14:31:15.000,"269413"
4986,NĂNG SUẤT LAO ĐỘNG,0,,1932,4210,1,,2023-07-28 14:01:38.000,"269413"
5596,HOÀN VỐN,0,,1854,4832,1,,2022-01-27 09:57:16.000,"170635"
5635,HOÀN VỐN,0,,1863,4854,1,,2022-01-27 10:36:09.000,"170635"
5636,HOÀN VỐN,0,,1861,4855,1,,2022-01-27 10:39:05.000,"170635"
5637,HOÀN VỐN,0,,1857,4856,1,,2022-01-27 10:47:05.000,"170635"
5758,"2.TỶ LỆ KẾT NỐI THÀNH CÔNG ĐẾN TỔNG ĐÀI",0,3,1507,4932,1,,2022-02-15 17:30:38.000,"250905"
5757,"4. Tỷ lệ kết nối thành công đến tổng đài",0,5,1340,4912,1,,2022-02-17 13:53:05.000,"170635"
5759,"3.Tỷ lệ phản ánh",0,4,1507,4951,1,,2022-02-17 14:10:33.000,"250905"
7035,VTNet,1,,2656,,1,,2022-05-09 16:23:49.000,"269413"
6993,DT SẢN PHẨM QUÂN SỰ,0,,2636,5674,1,,2022-04-22 08:48:36.000,"260786"
5837,"6.Tỷ lệ kết nối thành công đến tổng đài",0,7,1333,4991,1,,2022-02-17 10:15:13.000,"250905"
5838,"9.Tỷ lệ xử lý phản ánh của KH",0,10,1333,5012,1,,2022-02-17 10:38:24.000,"250905"
5859,Tỷ lệ xử lý phản ánh của KH,0,,1336,4972,1,,2022-02-17 13:57:38.000,"170635"
7335,TIÊU DÙNG THỰC DI ĐỘNG,0,,2116,5873,1,,2023-03-06 14:42:04.000,slgb_admin_bi
6076,"4.Tiến độ xử lý phản ánh của KH",0,5,2362,5150,1,,2022-03-03 15:58:01.000,"170635"
6077,"2.TỶ LỆ KẾT NỐI THÀNH CÔNG ĐẾN TỔNG ĐÀI",0,3,2362,5148,1,,2022-03-03 15:56:46.000,"170635"
6078,"3.Tỷ lệ phản ánh",0,4,2362,5151,1,,2022-03-03 15:55:29.000,"170635"
6079,"5.Mức độ hài lòng của KH",0,6,2362,5149,1,,2022-03-03 15:55:00.000,"170635"
6181,Thuê bao phát sinh lưu lượng Copy,0,,1860,,1,,2022-03-10 22:57:55.000,"250905"
6081,BƯU CHÍNH,1,1,2362,,1,,2022-02-24 14:54:54.000,"170635"
6215,Hà Nội,1,,2075,,1,,2022-08-12 17:56:10.000,"269413"
6216,Yên Bái,1,,2098,,1,,2022-03-11 14:22:18.000,"170635"
6167,Bắc Giang,1,,2030,,1,,2022-03-11 15:34:29.000,"170635"
6296,Tây Ninh,1,,2017,,1,,2022-03-14 11:20:12.000,"170635"
6171,Bình Phước,1,,2069,,1,,2022-08-12 17:25:12.000,slgb_admin_bi
6317,Bình Thuận,1,,2073,,1,,2022-03-14 14:41:46.000,"170635"
6173,Quảng Trị,1,,2132,,1,,2022-03-14 14:38:25.000,"170635"
6355,Cà Mau,1,,2093,,1,,2022-03-14 15:03:49.000,slgb_admin_bi
6339,Đắc Nông,1,,2117,,1,,2022-03-14 16:34:16.000,"170635"
6341,Phú Thọ,1,,2122,,1,,2022-03-14 16:15:59.000,"170635"
6375,Đắc Lắc,1,,2119,,1,,2022-03-14 16:42:13.000,"170635"
6178,Thuê bao phát sinh lưu lượng Copy,0,,1864,,1,,2022-03-10 22:52:32.000,"250905"
6179,Thuê bao phát sinh lưu lượng Copy,0,,1851,,1,,2022-03-10 22:53:49.000,"250905"
6180,Thuê bao phát sinh lưu lượng Copy,0,,1863,,1,,2022-03-10 22:57:12.000,"250905"
