"ID","CODE","URL","TYPE"
1291,Mở DB chỉ huy HNI ngày,/pages/screen/6215,OPEN_URL_SPECIAL
1292,Mở DB chỉ huy AGG tháng,/pages/screen/6413,OPEN_URL_SPECIAL
1293,Mở DB chỉ huy TD ngày,/pages/screen/2354,OPEN_URL_SPECIAL
1294,Mở DB chỉ huy VTT ngày,/pages/screen/2667,OPEN_URL_SPECIAL
1295,Mở DB chỉ huy VTS Tháng,/pages/screen/3235,OPEN_URL_SPECIAL
1296,Mở DB chỉ huy Hà Nội ngày,/pages/screen/6215,OPEN_URL_SPECIAL
1297,Mở DB chỉ huy An Giang tháng,/pages/screen/6413,OPEN_URL_SPECIAL
1298,Mở DB VTC tháng,/pages/screen/2701,OPEN_URL_SPECIAL
1299,Mở DB Công ty mẹ tháng,/pages/screen/9682,OPEN_URL_SPECIAL
1300,Mở DB VTC ngày,/pages/screen/2690,OPEN_URL_SPECIAL
1301,Mở DB NAT ngày,/pages/screen/2919,OPEN_URL_SPECIAL
1302,Mở DB MOV tháng,/pages/screen/2772,OPEN_URL_SPECIAL
1303,Mở DB VDS tháng,/pages/screen/3055,OPEN_URL_SPECIAL
1304,Mở DB VTM tháng,/pages/screen/3097,OPEN_URL_SPECIAL
1305,Mở DB VCS ngày,/pages/screen/3178,OPEN_URL_SPECIAL
1306,Mở DB VTCC tháng,/pages/screen/3223,OPEN_URL_SPECIAL
1307,Mở DB IDC ngày,/pages/screen/3189,OPEN_URL_SPECIAL
1308,Mở DB IDC tháng,/pages/screen/3195,OPEN_URL_SPECIAL
1309,Mở DB VDTC tháng,/pages/screen/3077,OPEN_URL_SPECIAL
1310,Mở DB VTpost ngày,/pages/screen/3030,OPEN_URL_SPECIAL
1311,Mở DB VTpost tháng,/pages/screen/3021,OPEN_URL_SPECIAL
1312,Mở DB VCM tháng,/pages/screen/3110,OPEN_URL_SPECIAL
1313,Mở DB VCM ngày,/pages/screen/3105,OPEN_URL_SPECIAL
1314,Mở DB VAM tháng,/pages/screen/5528,OPEN_URL_SPECIAL
1315,Mở DB VNC tháng,/pages/screen/3266,OPEN_URL_SPECIAL
1316,Mở DB VTX tháng,/pages/screen/4895,OPEN_URL_SPECIAL
1317,Mở DB VTAca tháng,/pages/screen/5524,OPEN_URL_SPECIAL
1318,Mở DB VTSport tháng,/pages/screen/5512,OPEN_URL_SPECIAL
1319,Mở DB Hà Nội tháng,/pages/screen/6475,OPEN_URL_SPECIAL
1320,Mở DB Hồ Chí Minh tháng,/pages/screen/6476,OPEN_URL_SPECIAL
1321,Mở DB Bắc Kạn tháng,/pages/screen/6537,OPEN_URL_SPECIAL
1322,Mở DB Bắc Ninh tháng,/pages/screen/6539,OPEN_URL_SPECIAL
1323,Mở DB Bình Phước tháng,/pages/screen/6525,OPEN_URL_SPECIAL
1324,Mở DB Cao Bằng tháng,/pages/screen/6527,OPEN_URL_SPECIAL
1325,Mở DB Cao Bằng ngày,/pages/screen/6335,OPEN_URL_SPECIAL
1326,Mở DB Cần Thơ ngày,/pages/screen/6336,OPEN_URL_SPECIAL
1327,Mở DB Đắc Nông ngày,/pages/screen/6339,OPEN_URL_SPECIAL
1328,Mở DB Đắc Nông tháng,/pages/screen/6546,OPEN_URL_SPECIAL
1329,Mở DB Đắc Lắc tháng,/pages/screen/6635,OPEN_URL_SPECIAL
1330,Mở DB Đồng Tháp ngày,/pages/screen/6347,OPEN_URL_SPECIAL
1331,Mở DB Đồng Tháp tháng,/pages/screen/6554,OPEN_URL_SPECIAL
1332,Mở DB Hòa Bình tháng,/pages/screen/6517,OPEN_URL_SPECIAL
1333,Mở DB Hòa Bình ngày,/pages/screen/6353,OPEN_URL_SPECIAL
1334,Mở DB Gia Lai ngày,/pages/screen/6349,OPEN_URL_SPECIAL
1335,Mở DB Gia Lai tháng,/pages/screen/6553,OPEN_URL_SPECIAL
1336,Mở DB Hà Giang tháng,/pages/screen/6595,OPEN_URL_SPECIAL
1337,Mở DB Hà Giang ngày,/pages/screen/6399,OPEN_URL_SPECIAL
1338,Mở DB Hải Phòng tháng,/pages/screen/6580,OPEN_URL_SPECIAL
1339,Mở DB Kiên Giang ngày,/pages/screen/6456,OPEN_URL_SPECIAL
1340,Mở DB Kiên Giang tháng,/pages/screen/6575,OPEN_URL_SPECIAL
1341,Mở DB Lâm Đồng ngày,/pages/screen/6377,OPEN_URL_SPECIAL
1342,Mở DB Lâm Đồng tháng,/pages/screen/6555,OPEN_URL_SPECIAL
1343,Mở DB Lạng Sơn tháng,/pages/screen/6547,OPEN_URL_SPECIAL
1344,Mở DB Lạng Sơn ngày,/pages/screen/6348,OPEN_URL_SPECIAL
1345,Mở DB Nam Định ngày,/pages/screen/6343,OPEN_URL_SPECIAL
1346,Mở DB Nam Định tháng,/pages/screen/6543,OPEN_URL_SPECIAL
1347,Mở DB Sơn La tháng,/pages/screen/6535,OPEN_URL_SPECIAL
1348,Mở DB Sơn La ngày,/pages/screen/6318,OPEN_URL_SPECIAL
1349,Mở DB Metfone tháng,/pages/screen/2701,OPEN_URL_SPECIAL
1350,Mở DB CTM tháng,/pages/screen/9682,OPEN_URL_SPECIAL
1351,Mở DB Metfone ngày,/pages/screen/2690,OPEN_URL_SPECIAL
1352,Mở DB Natcom ngày,/pages/screen/2919,OPEN_URL_SPECIAL
1353,Mở DB Movitel tháng,/pages/screen/2772,OPEN_URL_SPECIAL
1354,Mở DB Bưu chính ngày,/pages/screen/3030,OPEN_URL_SPECIAL
1355,Mở DB BDS tháng,/pages/screen/5528,OPEN_URL_SPECIAL
1356,Mở DB VHT tháng,/pages/screen/3266,OPEN_URL_SPECIAL
1357,Mở DB HNI tháng,/pages/screen/6475,OPEN_URL_SPECIAL
1358,Mở DB HCM tháng,/pages/screen/6476,OPEN_URL_SPECIAL
1359,Mở DB BKN tháng,/pages/screen/6537,OPEN_URL_SPECIAL
1360,Mở DB BNH tháng,/pages/screen/6539,OPEN_URL_SPECIAL
1361,Mở DB BPC tháng,/pages/screen/6525,OPEN_URL_SPECIAL
1362,Mở DB CBG tháng,/pages/screen/6527,OPEN_URL_SPECIAL
1363,Mở DB CBG ngày,/pages/screen/6335,OPEN_URL_SPECIAL
1364,Mở DB CTO ngày,/pages/screen/6336,OPEN_URL_SPECIAL
1365,Mở DB DCN ngày,/pages/screen/6339,OPEN_URL_SPECIAL
1366,Mở DB DCN tháng,/pages/screen/6546,OPEN_URL_SPECIAL
1367,Mở DB DLK tháng,/pages/screen/6635,OPEN_URL_SPECIAL
1368,Mở DB DTP ngày,/pages/screen/6347,OPEN_URL_SPECIAL
1369,Mở DB DTP tháng,/pages/screen/6554,OPEN_URL_SPECIAL
1370,Mở DB HBH tháng,/pages/screen/6517,OPEN_URL_SPECIAL
1371,Mở DB HBH ngày,/pages/screen/6353,OPEN_URL_SPECIAL
1372,Mở DB GLI ngày,/pages/screen/6349,OPEN_URL_SPECIAL
1373,Mở DB GLI tháng,/pages/screen/6553,OPEN_URL_SPECIAL
1374,Mở DB HGG tháng,/pages/screen/6595,OPEN_URL_SPECIAL
1375,Mở DB HGG ngày,/pages/screen/6399,OPEN_URL_SPECIAL
1376,Mở DB HPG tháng,/pages/screen/6580,OPEN_URL_SPECIAL
1377,Mở DB KGG ngày,/pages/screen/6456,OPEN_URL_SPECIAL
1378,Mở DB KGG tháng,/pages/screen/6575,OPEN_URL_SPECIAL
1379,Mở DB LDG ngày,/pages/screen/6377,OPEN_URL_SPECIAL
1380,Mở DB LDG tháng,/pages/screen/6555,OPEN_URL_SPECIAL
1381,Mở DB LSN tháng,/pages/screen/6547,OPEN_URL_SPECIAL
1382,Mở DB LSN ngày,/pages/screen/6348,OPEN_URL_SPECIAL
1383,Mở DB NDH ngày,/pages/screen/6343,OPEN_URL_SPECIAL
1384,Mở DB NDH tháng,/pages/screen/6543,OPEN_URL_SPECIAL
1385,Mở DB SLA tháng,/pages/screen/6535,OPEN_URL_SPECIAL
1386,Mở DB SLA ngày,/pages/screen/6318,OPEN_URL_SPECIAL
1387,Mở DB TD tháng,/pages/screen/2425,OPEN_URL_SPECIAL
1388,Mở DB CTM ngày,/pages/screen/9668,OPEN_URL_SPECIAL
1389,Mở DB Natcom tháng,/pages/screen/2910,OPEN_URL_SPECIAL
1390,Mở DB HNM tháng,/pages/screen/6549,OPEN_URL_SPECIAL
1391,Mở DB HUE tháng,/pages/screen/6578,OPEN_URL_SPECIAL
1392,Mở DB HUE ngày,/pages/screen/6404,OPEN_URL_SPECIAL
1393,Mở DB HYN tháng,/pages/screen/6576,OPEN_URL_SPECIAL
1394,Mở DB HYN ngày,/pages/screen/6400,OPEN_URL_SPECIAL
1395,Mở DB QNM tháng,/pages/screen/6520,OPEN_URL_SPECIAL
1396,Mở DB QNM ngày,/pages/screen/6174,OPEN_URL_SPECIAL
1397,Mở DB QTI ngày,/pages/screen/6173,OPEN_URL_SPECIAL
1398,Mở DB QTI tháng,/pages/screen/6536,OPEN_URL_SPECIAL
1399,Mở DB STG ngày,/pages/screen/6316,OPEN_URL_SPECIAL
1400,Mở DB STG tháng,/pages/screen/6414,OPEN_URL_SPECIAL
1401,Mở DB TBH tháng,/pages/screen/6516,OPEN_URL_SPECIAL
1402,Mở DB TBH ngày,/pages/screen/6172,OPEN_URL_SPECIAL
1403,Mở DB VTU ngày,/pages/screen/6162,OPEN_URL_SPECIAL
1404,Mở DB VTU tháng,/pages/screen/6409,OPEN_URL_SPECIAL
1405,Mở DB YBI tháng,/pages/screen/6406,OPEN_URL_SPECIAL
1406,Mở DB YBI ngày,/pages/screen/6216,OPEN_URL_SPECIAL
1407,Mở DB BGG ngày,/pages/screen/6167,OPEN_URL_SPECIAL
1408,Mở DB BLU ngày,/pages/screen/6276,OPEN_URL_SPECIAL
1409,Mở DB CTO tháng,/pages/screen/6544,OPEN_URL_SPECIAL
1410,Mở DB HDG ngày,/pages/screen/6415,OPEN_URL_SPECIAL
1411,Mở DB HDG tháng,/pages/screen/6552,OPEN_URL_SPECIAL
1412,Mở DB HTH ngày,/pages/screen/6405,OPEN_URL_SPECIAL
1413,Mở DB HTH tháng,/pages/screen/6579,OPEN_URL_SPECIAL
1414,Mở DB KHA tháng,/pages/screen/6561,OPEN_URL_SPECIAL
1415,Mở DB KHA ngày,/pages/screen/6455,OPEN_URL_SPECIAL
1416,Mở DB LCI ngày,/pages/screen/6352,OPEN_URL_SPECIAL
1417,Mở DB LCI tháng,/pages/screen/6548,OPEN_URL_SPECIAL
1418,Mở DB NAN ngày,/pages/screen/6346,OPEN_URL_SPECIAL
1419,Mở DB NAN tháng,/pages/screen/6533,OPEN_URL_SPECIAL
1420,Mở DB NBH tháng,/pages/screen/6530,OPEN_URL_SPECIAL
1421,Mở DB NBH ngày,/pages/screen/6345,OPEN_URL_SPECIAL
1422,Mở DB QBH ngày,/pages/screen/6338,OPEN_URL_SPECIAL
1423,Mở DB QBH tháng,/pages/screen/6538,OPEN_URL_SPECIAL
1424,Mở DB QNH tháng,/pages/screen/6522,OPEN_URL_SPECIAL
1425,Mở DB QNH ngày,/pages/screen/6357,OPEN_URL_SPECIAL
1426,Mở DB THA tháng,/pages/screen/6499,OPEN_URL_SPECIAL
1427,Mở DB THA ngày,/pages/screen/6168,OPEN_URL_SPECIAL
1428,Mở DB TNH ngày,/pages/screen/6296,OPEN_URL_SPECIAL
1429,Mở DB TNH tháng,/pages/screen/6411,OPEN_URL_SPECIAL
1430,Mở DB TNN tháng,/pages/screen/6498,OPEN_URL_SPECIAL
1431,Mở DB TNN ngày,/pages/screen/6295,OPEN_URL_SPECIAL
1432,Mở DB VPC tháng,/pages/screen/6495,OPEN_URL_SPECIAL
1433,Mở DB VPC ngày,/pages/screen/6164,OPEN_URL_SPECIAL
1434,Mở DB BKN ngày,/pages/screen/6166,OPEN_URL_SPECIAL
1435,Mở DB BLU tháng,/pages/screen/6523,OPEN_URL_SPECIAL
1436,Mở DB BTN ngày,/pages/screen/6317,OPEN_URL_SPECIAL
1437,Mở DB DLK ngày,/pages/screen/6375,OPEN_URL_SPECIAL
1438,Mở DB VLG ngày,/pages/screen/6255,OPEN_URL_SPECIAL
1439,Mở DB VLG tháng,/pages/screen/6496,OPEN_URL_SPECIAL
1440,Mở DB HCM ngày,/pages/screen/6161,OPEN_URL_SPECIAL
1441,Mở DB AGG ngày,/pages/screen/6163,OPEN_URL_SPECIAL
1442,Mở DB BDG tháng,/pages/screen/6515,OPEN_URL_SPECIAL
1443,Mở DB BDG ngày,/pages/screen/6165,OPEN_URL_SPECIAL
1444,Mở DB BDH tháng,/pages/screen/6518,OPEN_URL_SPECIAL
1445,Mở DB BDH ngày,/pages/screen/6235,OPEN_URL_SPECIAL
1446,Mở DB BGG tháng,/pages/screen/6519,OPEN_URL_SPECIAL
1447,Mở DB BNH ngày,/pages/screen/6169,OPEN_URL_SPECIAL
1448,Mở DB BPC ngày,/pages/screen/6171,OPEN_URL_SPECIAL
780,Mở DB chỉ huy NDH tháng,/pages/screen/6543,OPEN_URL_SPECIAL
781,Mở DB chỉ huy SLA tháng,/pages/screen/6535,OPEN_URL_SPECIAL
782,Mở DB chỉ huy SLA ngày,/pages/screen/6318,OPEN_URL_SPECIAL
783,Mở DB chỉ huy TD tháng,/pages/screen/2425,OPEN_URL_SPECIAL
784,Mở DB chỉ huy CTM ngày,/pages/screen/9668,OPEN_URL_SPECIAL
785,Mở DB chỉ huy Natcom tháng,/pages/screen/2910,OPEN_URL_SPECIAL
786,Mở DB chỉ huy HNM tháng,/pages/screen/6549,OPEN_URL_SPECIAL
787,Mở DB chỉ huy HUE tháng,/pages/screen/6578,OPEN_URL_SPECIAL
788,Mở DB chỉ huy HUE ngày,/pages/screen/6404,OPEN_URL_SPECIAL
789,Mở DB chỉ huy HYN tháng,/pages/screen/6576,OPEN_URL_SPECIAL
790,Mở DB chỉ huy HYN ngày,/pages/screen/6400,OPEN_URL_SPECIAL
791,Mở DB chỉ huy QNM tháng,/pages/screen/6520,OPEN_URL_SPECIAL
792,Mở DB chỉ huy QNM ngày,/pages/screen/6174,OPEN_URL_SPECIAL
793,Mở DB chỉ huy QTI ngày,/pages/screen/6173,OPEN_URL_SPECIAL
794,Mở DB chỉ huy QTI tháng,/pages/screen/6536,OPEN_URL_SPECIAL
795,Mở DB chỉ huy STG ngày,/pages/screen/6316,OPEN_URL_SPECIAL
796,Mở DB chỉ huy STG tháng,/pages/screen/6414,OPEN_URL_SPECIAL
797,Mở DB chỉ huy TBH tháng,/pages/screen/6516,OPEN_URL_SPECIAL
798,Mở DB chỉ huy TBH ngày,/pages/screen/6172,OPEN_URL_SPECIAL
799,Mở DB chỉ huy VTU ngày,/pages/screen/6162,OPEN_URL_SPECIAL
800,Mở DB chỉ huy VTU tháng,/pages/screen/6409,OPEN_URL_SPECIAL
801,Mở DB chỉ huy YBI tháng,/pages/screen/6406,OPEN_URL_SPECIAL
802,Mở DB chỉ huy YBI ngày,/pages/screen/6216,OPEN_URL_SPECIAL
803,Mở DB chỉ huy BGG ngày,/pages/screen/6167,OPEN_URL_SPECIAL
804,Mở DB chỉ huy BLU ngày,/pages/screen/6276,OPEN_URL_SPECIAL
805,Mở DB chỉ huy CTO tháng,/pages/screen/6544,OPEN_URL_SPECIAL
806,Mở DB chỉ huy HDG ngày,/pages/screen/6415,OPEN_URL_SPECIAL
807,Mở DB chỉ huy HDG tháng,/pages/screen/6552,OPEN_URL_SPECIAL
808,Mở DB chỉ huy HTH ngày,/pages/screen/6405,OPEN_URL_SPECIAL
809,Mở DB chỉ huy HTH tháng,/pages/screen/6579,OPEN_URL_SPECIAL
810,Mở DB chỉ huy KHA tháng,/pages/screen/6561,OPEN_URL_SPECIAL
811,Mở DB chỉ huy KHA ngày,/pages/screen/6455,OPEN_URL_SPECIAL
812,Mở DB chỉ huy LCI ngày,/pages/screen/6352,OPEN_URL_SPECIAL
813,Mở DB chỉ huy LCI tháng,/pages/screen/6548,OPEN_URL_SPECIAL
814,Mở DB chỉ huy NAN ngày,/pages/screen/6346,OPEN_URL_SPECIAL
815,Mở DB chỉ huy NAN tháng,/pages/screen/6533,OPEN_URL_SPECIAL
816,Mở DB chỉ huy NBH tháng,/pages/screen/6530,OPEN_URL_SPECIAL
817,Mở DB chỉ huy NBH ngày,/pages/screen/6345,OPEN_URL_SPECIAL
818,Mở DB chỉ huy QBH ngày,/pages/screen/6338,OPEN_URL_SPECIAL
819,Mở DB chỉ huy QBH tháng,/pages/screen/6538,OPEN_URL_SPECIAL
820,Mở DB chỉ huy QNH tháng,/pages/screen/6522,OPEN_URL_SPECIAL
821,Mở DB chỉ huy QNH ngày,/pages/screen/6357,OPEN_URL_SPECIAL
822,Mở DB chỉ huy THA tháng,/pages/screen/6499,OPEN_URL_SPECIAL
823,Mở DB chỉ huy THA ngày,/pages/screen/6168,OPEN_URL_SPECIAL
824,Mở DB chỉ huy TNH ngày,/pages/screen/6296,OPEN_URL_SPECIAL
825,Mở DB chỉ huy TNH tháng,/pages/screen/6411,OPEN_URL_SPECIAL
826,Mở DB chỉ huy TNN tháng,/pages/screen/6498,OPEN_URL_SPECIAL
827,Mở DB chỉ huy TNN ngày,/pages/screen/6295,OPEN_URL_SPECIAL
828,Mở DB chỉ huy VPC tháng,/pages/screen/6495,OPEN_URL_SPECIAL
829,Mở DB chỉ huy VPC ngày,/pages/screen/6164,OPEN_URL_SPECIAL
830,Mở DB chỉ huy BKN ngày,/pages/screen/6166,OPEN_URL_SPECIAL
831,Mở DB chỉ huy BLU tháng,/pages/screen/6523,OPEN_URL_SPECIAL
832,Mở DB chỉ huy BTN ngày,/pages/screen/6317,OPEN_URL_SPECIAL
833,Mở DB chỉ huy DLK ngày,/pages/screen/6375,OPEN_URL_SPECIAL
834,Mở DB chỉ huy VLG ngày,/pages/screen/6255,OPEN_URL_SPECIAL
835,Mở DB chỉ huy VLG tháng,/pages/screen/6496,OPEN_URL_SPECIAL
836,Mở DB chỉ huy HCM ngày,/pages/screen/6161,OPEN_URL_SPECIAL
837,Mở DB chỉ huy AGG ngày,/pages/screen/6163,OPEN_URL_SPECIAL
838,Mở DB chỉ huy BDG tháng,/pages/screen/6515,OPEN_URL_SPECIAL
839,Mở DB chỉ huy BDG ngày,/pages/screen/6165,OPEN_URL_SPECIAL
840,Mở DB chỉ huy BDH tháng,/pages/screen/6518,OPEN_URL_SPECIAL
841,Mở DB chỉ huy BDH ngày,/pages/screen/6235,OPEN_URL_SPECIAL
842,Mở DB chỉ huy BGG tháng,/pages/screen/6519,OPEN_URL_SPECIAL
843,Mở DB chỉ huy BNH ngày,/pages/screen/6169,OPEN_URL_SPECIAL
844,Mở DB chỉ huy BPC ngày,/pages/screen/6171,OPEN_URL_SPECIAL
845,Mở DB chỉ huy BTE tháng,/pages/screen/6526,OPEN_URL_SPECIAL
846,Mở DB chỉ huy BTE ngày,/pages/screen/6315,OPEN_URL_SPECIAL
847,Mở DB chỉ huy BTN tháng,/pages/screen/6540,OPEN_URL_SPECIAL
848,Mở DB chỉ huy CMU ngày,/pages/screen/6355,OPEN_URL_SPECIAL
849,Mở DB chỉ huy CMU tháng,/pages/screen/6529,OPEN_URL_SPECIAL
850,Mở DB chỉ huy DBN tháng,/pages/screen/6532,OPEN_URL_SPECIAL
851,Mở DB chỉ huy DBN ngày,/pages/screen/6337,OPEN_URL_SPECIAL
852,Mở DB chỉ huy DNG tháng,/pages/screen/6616,OPEN_URL_SPECIAL
853,Mở DB chỉ huy DNG ngày,/pages/screen/6344,OPEN_URL_SPECIAL
854,Mở DB chỉ huy DNI ngày,/pages/screen/6376,OPEN_URL_SPECIAL
855,Mở DB chỉ huy Tập đoàn tháng,/pages/screen/2425,OPEN_URL_SPECIAL
856,Mở DB chỉ huy Viettel Tỉnh/TP ngày,/pages/screen/4434,OPEN_URL_SPECIAL
857,Mở DB chỉ huy Công ty mẹ ngày,/pages/screen/9668,OPEN_URL_SPECIAL
858,Mở DB chỉ huy VTT tháng,/pages/screen/2679,OPEN_URL_SPECIAL
859,Mở DB chỉ huy VCC tháng,/pages/screen/3042,OPEN_URL_SPECIAL
860,Mở DB chỉ huy VCC ngày,/pages/screen/3048,OPEN_URL_SPECIAL
861,Mở DB chỉ huy VTK ngày,/pages/screen/5279,OPEN_URL_SPECIAL
862,Mở DB chỉ huy VTG tháng,/pages/screen/2945,OPEN_URL_SPECIAL
863,Mở DB chỉ huy STL tháng,/pages/screen/2804,OPEN_URL_SPECIAL
864,Mở DB chỉ huy STL ngày,/pages/screen/2827,OPEN_URL_SPECIAL
865,Mở DB chỉ huy VTL tháng,/pages/screen/2816,OPEN_URL_SPECIAL
866,Mở DB chỉ huy VTL ngày,/pages/screen/2749,OPEN_URL_SPECIAL
867,Mở DB chỉ huy MYN tháng,/pages/screen/5149,OPEN_URL_SPECIAL
868,Mở DB chỉ huy NAT tháng,/pages/screen/2910,OPEN_URL_SPECIAL
869,Mở DB chỉ huy VTZ ngày,/pages/screen/2887,OPEN_URL_SPECIAL
870,Mở DB chỉ huy VBD tháng,/pages/screen/2878,OPEN_URL_SPECIAL
871,Mở DB chỉ huy VDS ngày,/pages/screen/3059,OPEN_URL_SPECIAL
872,Mở DB chỉ huy VTM ngày,/pages/screen/3092,OPEN_URL_SPECIAL
873,Mở DB chỉ huy VCS tháng,/pages/screen/3183,OPEN_URL_SPECIAL
874,Mở DB chỉ huy VDTC ngày,/pages/screen/3067,OPEN_URL_SPECIAL
875,Mở DB chỉ huy XMCP ngày,/pages/screen/3132,OPEN_URL_SPECIAL
876,Mở DB chỉ huy XMCP tháng,/pages/screen/3126,OPEN_URL_SPECIAL
877,Mở DB chỉ huy VMC tháng,/pages/screen/8744,OPEN_URL_SPECIAL
878,Mở DB chỉ huy Hà Nam tháng,/pages/screen/6549,OPEN_URL_SPECIAL
879,Mở DB chỉ huy Thừa Thiên Huế tháng,/pages/screen/6578,OPEN_URL_SPECIAL
880,Mở DB chỉ huy Thừa Thiên Huế ngày,/pages/screen/6404,OPEN_URL_SPECIAL
881,Mở DB chỉ huy Hậu Giang ngày,/pages/screen/6401,OPEN_URL_SPECIAL
882,Mở DB chỉ huy Hậu Giang tháng,/pages/screen/6577,OPEN_URL_SPECIAL
883,Mở DB chỉ huy Hưng Yên tháng,/pages/screen/6576,OPEN_URL_SPECIAL
884,Mở DB chỉ huy Hưng Yên ngày,/pages/screen/6400,OPEN_URL_SPECIAL
885,Mở DB chỉ huy Quảng Nam tháng,/pages/screen/6520,OPEN_URL_SPECIAL
886,Mở DB chỉ huy Quảng Nam ngày,/pages/screen/6174,OPEN_URL_SPECIAL
887,Mở DB chỉ huy Quảng Trị ngày,/pages/screen/6173,OPEN_URL_SPECIAL
888,Mở DB chỉ huy Quảng Trị tháng,/pages/screen/6536,OPEN_URL_SPECIAL
889,Mở DB chỉ huy Sóc Trăng ngày,/pages/screen/6316,OPEN_URL_SPECIAL
890,Mở DB chỉ huy Sóc Trăng tháng,/pages/screen/6414,OPEN_URL_SPECIAL
891,Mở DB chỉ huy Thái Bình tháng,/pages/screen/6516,OPEN_URL_SPECIAL
892,Mở DB chỉ huy Thái Bình ngày,/pages/screen/6172,OPEN_URL_SPECIAL
893,Mở DB chỉ huy Bà Rịa Vũng Tàu ngày,/pages/screen/6162,OPEN_URL_SPECIAL
894,Mở DB chỉ huy Bà Rịa Vũng Tàu tháng,/pages/screen/6409,OPEN_URL_SPECIAL
895,Mở DB chỉ huy Yên Bái tháng,/pages/screen/6406,OPEN_URL_SPECIAL
896,Mở DB chỉ huy Yên Bái ngày,/pages/screen/6216,OPEN_URL_SPECIAL
897,Mở DB chỉ huy Công ty mẹ Tập đoàn ngày,/pages/screen/9668,OPEN_URL_SPECIAL
898,Mở DB chỉ huy Công ty mẹ Tập đoàn tháng,/pages/screen/9682,OPEN_URL_SPECIAL
899,Mở DB chỉ huy TCT Viễn thông ngày,/pages/screen/2667,OPEN_URL_SPECIAL
900,Mở DB chỉ huy TCT Viễn thông tháng,/pages/screen/2679,OPEN_URL_SPECIAL
901,Mở DB chỉ huy Tổng công ty Viễn thông ngày,/pages/screen/2667,OPEN_URL_SPECIAL
902,Mở DB chỉ huy Tổng công ty Viễn thông tháng,/pages/screen/2679,OPEN_URL_SPECIAL
903,Mở DB chỉ huy TCT Viễn thông VTT ngày,/pages/screen/2667,OPEN_URL_SPECIAL
904,Mở DB chỉ huy TCT Viễn thông VTT tháng,/pages/screen/2679,OPEN_URL_SPECIAL
905,Mở DB chỉ huy Tổng công ty Viễn thông VTT ngày,/pages/screen/2667,OPEN_URL_SPECIAL
906,Mở DB chỉ huy Tổng công ty Viễn thông VTT tháng,/pages/screen/2679,OPEN_URL_SPECIAL
907,Mở DB chỉ huy TCT Mạng lưới Viettel tháng,/pages/screen/5503,OPEN_URL_SPECIAL
908,Mở DB chỉ huy Tổng công ty Mạng lưới Viettel tháng,/pages/screen/5503,OPEN_URL_SPECIAL
909,Mở DB chỉ huy Tổng công ty Mạng lưới Viettel VTNet tháng,/pages/screen/5503,OPEN_URL_SPECIAL
910,Mở DB chỉ huy TCT Mạng lưới Viettel VTNet tháng,/pages/screen/5503,OPEN_URL_SPECIAL
911,Mở DB chỉ huy TCT CP Công trình Viettel tháng,/pages/screen/3042,OPEN_URL_SPECIAL
912,Mở DB chỉ huy Tổng công ty Cổ phần Công trình Viettel tháng,/pages/screen/3042,OPEN_URL_SPECIAL
913,Mở DB chỉ huy Tổng công ty Cổ phần Công trình Viettel VCC tháng,/pages/screen/3042,OPEN_URL_SPECIAL
914,Mở DB chỉ huy TCT CP Công trình Viettel VCC tháng,/pages/screen/3042,OPEN_URL_SPECIAL
915,Mở DB chỉ huy CT tháng,/pages/screen/3042,OPEN_URL_SPECIAL
916,Mở DB chỉ huy Công Trình tháng,/pages/screen/3042,OPEN_URL_SPECIAL
917,Mở DB chỉ huy TCT CP Công trình Viettel ngày,/pages/screen/3048,OPEN_URL_SPECIAL
918,Mở DB chỉ huy Tổng công ty Cổ phần Công trình Viettel ngày,/pages/screen/3048,OPEN_URL_SPECIAL
919,Mở DB chỉ huy Tổng công ty Cổ phần Công trình Viettel VCC ngày,/pages/screen/3048,OPEN_URL_SPECIAL
920,Mở DB chỉ huy TCT CP Công trình Viettel VCC ngày,/pages/screen/3048,OPEN_URL_SPECIAL
921,Mở DB chỉ huy CT ngày,/pages/screen/3048,OPEN_URL_SPECIAL
922,Mở DB chỉ huy Công Trình ngày,/pages/screen/3048,OPEN_URL_SPECIAL
923,Mở DB chỉ huy TCT Tư vấn và DV Viettel ngày,/pages/screen/5279,OPEN_URL_SPECIAL
924,Mở DB chỉ huy Tổng công ty Tư vấn và DV Viettel ngày,/pages/screen/5279,OPEN_URL_SPECIAL
925,Mở DB chỉ huy TCT Tư vấn và DV Viettel VTK ngày,/pages/screen/5279,OPEN_URL_SPECIAL
926,Mở DB chỉ huy Tổng công ty Tư vấn và DV Viettel VTK ngày,/pages/screen/5279,OPEN_URL_SPECIAL
927,Mở DB chỉ huy TCT Tư vấn và DV Viettel tháng,/pages/screen/3101,OPEN_URL_SPECIAL
928,Mở DB chỉ huy Tổng công ty Tư vấn và DV Viettel tháng,/pages/screen/3101,OPEN_URL_SPECIAL
929,Mở DB chỉ huy TCT Tư vấn và DV Viettel VTK tháng,/pages/screen/3101,OPEN_URL_SPECIAL
930,Mở DB chỉ huy Tổng công ty Tư vấn và DV Viettel VTK tháng,/pages/screen/3101,OPEN_URL_SPECIAL
931,Mở DB chỉ huy Tổng công ty Cổ phần đầu tư quốc tế Viettel tháng,/pages/screen/2945,OPEN_URL_SPECIAL
932,Mở DB chỉ huy TCT CP đầu tư quốc tế Viettel tháng,/pages/screen/2945,OPEN_URL_SPECIAL
